"","SessionID","Period","Subject","Group","node","feedNodes","totalNotSure","feeds","correctAnswer","correctAtFirst","correctAtLast","incorrectAtFirst","idkAtFirst","a1","a2","a3","c1","c2","c3","p1","p2","p3","Iteration","timeOK","answer","right","previousAnswer","change.to.1","change.to.2","change.to.3","change","changesTotal","entry","paidIteration","randomChoice","experiment","options","scoreatfirst","time","correct","score","SessionIDalias","topology"
"1328","141001_1308",2,5,1,12,17,0,17,1,0,0,1,0,0,0,0,4,12,1,0.235294117647059,0.705882352941177,0.0588235294117647,8,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,0,0,0,"abstain","C","complete"
"1329","141001_1308",2,5,1,12,17,0,17,1,0,0,1,0,0,0,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,9,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,0,0,0,"abstain","C","complete"
"1330","141001_1308",2,5,1,12,17,0,17,1,0,0,1,0,0,0,0,3,14,0,0.176470588235294,0.823529411764706,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"1",3,0,0,0,"abstain","C","complete"
"1331","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,23,0,"wrong","C","complete"
"1332","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,12,0,"wrong","C","complete"
"1333","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1334","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,9,0,"wrong","C","complete"
"1335","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,4,0,"wrong","C","complete"
"1336","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,23,0,"wrong","C","complete"
"1337","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1338","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1339","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,29,0,"wrong","C","complete"
"1340","141001_1308",2,6,1,8,17,0,17,1,0,0,1,0,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,10,0,"wrong","C","complete"
"1341","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,1,0,"wrong","C","complete"
"1342","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,1,0,0,1,8,7,0.0625,0.5,0.4375,2,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,4,1,"right","C","complete"
"1343","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,2,14,1,0.117647058823529,0.823529411764706,0.0588235294117647,3,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1344","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,1,0,0,4,11,1,0.25,0.6875,0.0625,4,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,10,1,"right","C","complete"
"1345","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,2,12,2,0.125,0.75,0.125,5,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1346","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","C","complete"
"1347","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1348","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,28,0,"wrong","C","complete"
"1349","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1350","141001_1308",2,7,1,9,17,0,17,1,0,0,1,0,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1351","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,3,0,"wrong","C","complete"
"1352","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,3,0,"wrong","C","complete"
"1353","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,17,0,"wrong","C","complete"
"1354","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,12,0,"wrong","C","complete"
"1355","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,18,0,"wrong","C","complete"
"1356","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,20,0,"wrong","C","complete"
"1357","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,6,0,"wrong","C","complete"
"1358","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,23,0,"wrong","C","complete"
"1359","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,21,0,"wrong","C","complete"
"1360","141001_1308",2,8,1,15,17,0,17,1,0,0,1,0,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,16,0,"wrong","C","complete"
"1361","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,39,0,"undecided","C","complete"
"1362","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,0,1,1,9,6,0.0625,0.5625,0.375,2,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,3,0,"undecided","C","complete"
"1363","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,0,1,3,14,0,0.176470588235294,0.823529411764706,0,3,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,4,0,"undecided","C","complete"
"1364","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,0,1,4,12,0,0.25,0.75,0,4,0,3,0,3,0,0,0,0,0,0,0,0,"1",3,0,10,0,"undecided","C","complete"
"1365","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,0,0,3,12,1,0.1875,0.75,0.0625,5,0,0,0,3,0,0,0,1,0,0,0,0,"1",3,0,0,0,"abstain","C","complete"
"1366","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,1,0,2,12,2,0.125,0.75,0.125,6,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1367","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,9,0,"wrong","C","complete"
"1368","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,20,0,"wrong","C","complete"
"1369","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1370","141001_1308",2,9,1,3,17,1,17,1,0,0,0,1,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,13,0,"wrong","C","complete"
"1371","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,50,0,"wrong","C","complete"
"1372","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,21,0,"wrong","C","complete"
"1373","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,0,1,"right","C","complete"
"1374","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,0,0,1,3,12,1,0.1875,0.75,0.0625,4,0,3,0,1,0,0,1,1,0,0,0,0,"1",3,0,1,0,"undecided","C","complete"
"1375","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,5,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,9,0,"wrong","C","complete"
"1376","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,1,1,"right","C","complete"
"1377","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,2,13,1,0.125,0.8125,0.0625,7,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,15,1,"right","C","complete"
"1378","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,3,12,1,0.1875,0.75,0.0625,8,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,17,1,"right","C","complete"
"1379","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,2,13,1,0.125,0.8125,0.0625,9,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,22,1,"right","C","complete"
"1380","141001_1308",2,10,1,6,17,0,17,1,0,1,1,0,1,0,0,2,14,0,0.125,0.875,0,10,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,26,1,"right","C","complete"
"1381","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,80,0,"wrong","C","complete"
"1382","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1383","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1384","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,9,0,"wrong","C","complete"
"1385","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,12,0,"wrong","C","complete"
"1386","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,22,0,"wrong","C","complete"
"1387","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1388","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1389","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1390","141001_1308",2,11,1,18,17,0,17,1,0,0,1,0,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1391","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,82,0,"undecided","C","complete"
"1392","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,1,9,6,0.0625,0.5625,0.375,2,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,17,0,"wrong","C","complete"
"1393","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,1,0,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,19,1,"right","C","complete"
"1394","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,4,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,1,0,"wrong","C","complete"
"1395","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,0,1,3,11,2,0.1875,0.6875,0.125,5,0,3,0,2,0,0,1,1,0,0,0,0,"1",3,0,3,0,"undecided","C","complete"
"1396","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,2,12,1,0.133333333333333,0.8,0.0666666666666667,6,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,17,0,"wrong","C","complete"
"1397","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,1,0,0,3,12,1,0.1875,0.75,0.0625,7,0,1,1,2,1,0,0,1,0,0,0,0,"1",3,0,20,1,"right","C","complete"
"1398","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,8,0,2,0,1,0,1,0,1,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1399","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1400","141001_1308",2,12,1,1,17,2,17,1,0,0,0,1,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1401","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,5,0,"undecided","C","complete"
"1402","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,1,9,6,0.0625,0.5625,0.375,2,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,13,0,"wrong","C","complete"
"1403","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,17,0,"wrong","C","complete"
"1404","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1405","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,10,0,"wrong","C","complete"
"1406","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1407","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,21,0,"wrong","C","complete"
"1408","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,8,0,"wrong","C","complete"
"1409","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1410","141001_1308",2,13,1,11,17,1,17,1,0,0,0,1,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1411","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,4,0,"undecided","C","complete"
"1412","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,1,9,6,0.0625,0.5625,0.375,2,0,1,1,3,1,0,0,1,0,0,0,0,"1",3,0,7,1,"right","C","complete"
"1413","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,2,14,1,0.117647058823529,0.823529411764706,0.0588235294117647,3,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","C","complete"
"1414","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,3,12,1,0.1875,0.75,0.0625,4,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,24,1,"right","C","complete"
"1415","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,2,12,2,0.125,0.75,0.125,5,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","C","complete"
"1416","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,1,12,2,0.0666666666666667,0.8,0.133333333333333,6,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","C","complete"
"1417","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,2,13,1,0.125,0.8125,0.0625,7,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","C","complete"
"1418","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,3,12,1,0.1875,0.75,0.0625,8,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","C","complete"
"1419","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,2,13,1,0.125,0.8125,0.0625,9,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,28,1,"right","C","complete"
"1420","141001_1308",2,14,1,17,17,1,17,1,0,1,0,1,1,0,0,2,14,0,0.125,0.875,0,10,0,1,1,1,0,0,0,0,0,0,0,0,"1",3,0,27,1,"right","C","complete"
"1421","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,59,0,"undecided","C","complete"
"1422","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,1,9,6,0.0625,0.5625,0.375,2,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,7,0,"wrong","C","complete"
"1423","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,8,0,"wrong","C","complete"
"1424","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,16,0,"wrong","C","complete"
"1425","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,18,0,"wrong","C","complete"
"1426","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,8,0,"wrong","C","complete"
"1427","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,6,0,"wrong","C","complete"
"1428","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,4,0,"wrong","C","complete"
"1429","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,8,0,"wrong","C","complete"
"1430","141001_1308",2,15,1,2,17,1,17,1,0,0,0,1,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,18,0,"wrong","C","complete"
"1431","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,0,"1",3,0,10,0,"undecided","C","complete"
"1432","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,1,9,6,0.0625,0.5625,0.375,2,0,2,0,3,0,1,0,1,0,0,0,0,"1",3,0,3,0,"wrong","C","complete"
"1433","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1434","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,12,0,"wrong","C","complete"
"1435","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1436","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1437","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1438","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,12,0,"wrong","C","complete"
"1439","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1440","141001_1308",2,16,1,7,17,1,17,1,0,0,0,1,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1441","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,28,0,"wrong","C","complete"
"1442","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1443","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,24,0,"wrong","C","complete"
"1444","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,4,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1445","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,3,11,2,0.1875,0.6875,0.125,5,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,23,0,"wrong","C","complete"
"1446","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,2,11,2,0.133333333333333,0.733333333333333,0.133333333333333,6,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1447","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,7,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1448","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,4,11,1,0.25,0.6875,0.0625,8,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,26,0,"wrong","C","complete"
"1449","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,3,12,1,0.1875,0.75,0.0625,9,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,25,0,"wrong","C","complete"
"1450","141001_1308",2,17,1,14,17,0,17,1,0,0,1,0,0,1,0,3,13,0,0.1875,0.8125,0,10,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,27,0,"wrong","C","complete"
"1451","141001_1308",2,18,1,13,17,0,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,"1",3,0,5,0,"wrong","C","complete"
"1452","141001_1308",2,18,1,13,17,0,17,1,0,0,1,0,0,1,0,1,8,7,0.0625,0.5,0.4375,2,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,22,0,"wrong","C","complete"
"1453","141001_1308",2,18,1,13,17,0,17,1,0,0,1,0,0,1,0,3,13,1,0.176470588235294,0.764705882352941,0.0588235294117647,3,0,2,0,2,0,0,0,0,0,0,0,0,"1",3,0,21,0,"wrong","C","complete"
